sale_date,medicine_name,manufacturer,storage_condition,quantity_sold,temperature,flu_season,rain,Unit_type
22/01/2019,Coldrex,GSK,Room temperature,3099,17.65,1,1,hộp
22/01/2019,Ibuprofen 200mg,Traphaco,Room temperature,3522,18.13,1,1,hộp
22/01/2019,Loratadine 10mg,Sanofi,Room temperature,1607,18.17,1,0,hộp
22/01/2019,Omeprazole 20mg,STADA,Room temperature,1698,17.37,1,0,hộp
22/01/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4425,17.46,1,0,hộp
22/01/2019,Salbutamol inhaler,GSK,Cool place,1429,18.64,1,0,chai
22/01/2019,Salonpas,Hisamitsu,Dry place,4809,17.58,1,0,gói
22/01/2019,Smecta,Ipsen,Dry place,2685,17.96,1,1,gói
22/01/2019,Thuốc ho Prospan,Engelhard,Cool place,2748,18.80,1,0,chai
22/01/2019,V-Rohto,Rohto,Cool place,3547,18.10,1,0,chai
22/01/2019,Vitamin C 500mg,DHG Pharma,Room temperature,3945,18.74,1,0,hộp
22/01/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1629,18.33,1,0,lọ
22/01/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,3571,16.50,1,0,chai
23/01/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1443,16.78,1,1,chai
23/01/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1115,16.98,1,0,hộp
23/01/2019,Coldrex,GSK,Room temperature,3195,17.62,1,0,hộp
23/01/2019,Ibuprofen 200mg,Traphaco,Room temperature,3584,17.89,1,1,hộp
23/01/2019,Loratadine 10mg,Sanofi,Room temperature,1632,18.02,1,0,hộp
23/01/2019,Omeprazole 20mg,STADA,Room temperature,1728,17.47,1,0,hộp
23/01/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4493,17.37,1,1,hộp
23/01/2019,Salbutamol inhaler,GSK,Cool place,1458,18.58,1,0,chai
23/01/2019,Salonpas,Hisamitsu,Dry place,4921,17.60,1,0,gói
23/01/2019,Smecta,Ipsen,Dry place,2721,18.09,1,0,gói
23/01/2019,Thuốc ho Prospan,Engelhard,Cool place,2809,18.56,1,0,chai
23/01/2019,V-Rohto,Rohto,Cool place,3626,17.93,1,0,chai
23/01/2019,Vitamin C 500mg,DHG Pharma,Room temperature,4043,18.65,1,0,hộp
23/01/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1653,18.33,1,0,lọ
23/01/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,3651,16.66,1,1,chai
24/01/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1493,16.90,1,0,chai
24/01/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1144,17.28,1,0,hộp
24/01/2019,Coldrex,GSK,Room temperature,3331,17.58,1,1,hộp
24/01/2019,Ibuprofen 200mg,Traphaco,Room temperature,3656,17.57,1,1,hộp
24/01/2019,Loratadine 10mg,Sanofi,Room temperature,1663,17.83,1,1,hộp
24/01/2019,Omeprazole 20mg,STADA,Room temperature,1770,17.60,1,0,hộp
24/01/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4587,17.28,1,0,hộp
24/01/2019,Salbutamol inhaler,GSK,Cool place,1497,18.49,1,0,chai
24/01/2019,Salonpas,Hisamitsu,Dry place,5070,17.61,1,0,gói
24/01/2019,Smecta,Ipsen,Dry place,2764,18.27,1,1,gói
24/01/2019,Thuốc ho Prospan,Engelhard,Cool place,2894,18.23,1,1,chai
24/01/2019,V-Rohto,Rohto,Cool place,3732,17.74,1,0,chai
24/01/2019,Vitamin C 500mg,DHG Pharma,Room temperature,4181,18.52,1,0,hộp
24/01/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1681,18.33,1,0,lọ
24/01/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,3763,16.88,1,1,chai
25/01/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1549,17.04,1,0,chai
25/01/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1176,17.61,1,1,hộp
25/01/2019,Coldrex,GSK,Room temperature,3486,17.53,1,0,hộp
25/01/2019,Ibuprofen 200mg,Traphaco,Room temperature,3730,17.21,1,0,hộp
25/01/2019,Loratadine 10mg,Sanofi,Room temperature,1695,17.62,1,0,hộp
25/01/2019,Omeprazole 20mg,STADA,Room temperature,1816,17.74,1,0,hộp
25/01/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4691,17.21,1,1,hộp
25/01/2019,Salbutamol inhaler,GSK,Cool place,1540,18.40,1,1,chai
25/01/2019,Salonpas,Hisamitsu,Dry place,5234,17.62,1,1,gói
25/01/2019,Smecta,Ipsen,Dry place,2813,18.45,1,0,gói
25/01/2019,Thuốc ho Prospan,Engelhard,Cool place,2990,17.88,1,0,chai
25/01/2019,V-Rohto,Rohto,Cool place,3847,17.55,1,0,chai
25/01/2019,Vitamin C 500mg,DHG Pharma,Room temperature,4336,18.37,1,0,hộp
25/01/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1711,18.33,1,0,lọ
25/01/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,3888,17.13,1,1,chai
26/01/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1603,17.19,1,0,chai
26/01/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1207,17.91,1,0,hộp
26/01/2019,Coldrex,GSK,Room temperature,3634,17.49,1,0,hộp
26/01/2019,Ibuprofen 200mg,Traphaco,Room temperature,3795,16.89,1,0,hộp
26/01/2019,Loratadine 10mg,Sanofi,Room temperature,1724,17.42,1,1,hộp
26/01/2019,Omeprazole 20mg,STADA,Room temperature,1859,17.87,1,0,hộp
26/01/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4788,17.16,1,0,hộp
26/01/2019,Salbutamol inhaler,GSK,Cool place,1581,18.31,1,1,chai
26/01/2019,Salonpas,Hisamitsu,Dry place,5387,17.63,1,1,gói
26/01/2019,Smecta,Ipsen,Dry place,2862,18.61,1,1,gói
26/01/2019,Thuốc ho Prospan,Engelhard,Cool place,3080,17.55,1,1,chai
26/01/2019,V-Rohto,Rohto,Cool place,3956,17.38,1,1,chai
26/01/2019,Vitamin C 500mg,DHG Pharma,Room temperature,4484,18.24,1,0,hộp
26/01/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1739,18.33,1,0,lọ
26/01/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,4007,17.38,1,0,chai
27/01/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1644,17.33,1,1,chai
27/01/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1233,18.14,1,0,hộp
27/01/2019,Coldrex,GSK,Room temperature,3746,17.46,1,0,hộp
27/01/2019,Ibuprofen 200mg,Traphaco,Room temperature,3842,16.65,1,0,hộp
27/01/2019,Loratadine 10mg,Sanofi,Room temperature,1746,17.28,1,1,hộp
27/01/2019,Omeprazole 20mg,STADA,Room temperature,1891,17.96,1,0,hộp
27/01/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4860,17.12,1,0,hộp
27/01/2019,Salbutamol inhaler,GSK,Cool place,1613,18.25,1,0,chai
27/01/2019,Salonpas,Hisamitsu,Dry place,5501,17.65,1,0,gói
27/01/2019,Smecta,Ipsen,Dry place,2910,18.73,1,0,gói
27/01/2019,Thuốc ho Prospan,Engelhard,Cool place,3148,17.31,1,0,chai
27/01/2019,V-Rohto,Rohto,Cool place,4040,17.27,1,1,chai
27/01/2019,Vitamin C 500mg,DHG Pharma,Room temperature,4595,18.15,1,0,hộp
27/01/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1762,18.33,1,0,lọ
27/01/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,4097,17.61,1,0,chai
28/01/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1661,17.44,1,0,chai
28/01/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1248,18.22,1,0,hộp
28/01/2019,Coldrex,GSK,Room temperature,3791,17.44,1,0,hộp
28/01/2019,Ibuprofen 200mg,Traphaco,Room temperature,3860,16.56,1,1,hộp
28/01/2019,Loratadine 10mg,Sanofi,Room temperature,1754,17.22,1,1,hộp
28/01/2019,Omeprazole 20mg,STADA,Room temperature,1904,18.00,1,0,hộp
28/01/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4888,17.11,1,0,hộp
28/01/2019,Salbutamol inhaler,GSK,Cool place,1628,18.22,1,0,chai
28/01/2019,Salonpas,Hisamitsu,Dry place,5546,17.67,1,0,gói
28/01/2019,Smecta,Ipsen,Dry place,2951,18.78,1,0,gói
28/01/2019,Thuốc ho Prospan,Engelhard,Cool place,3175,17.22,1,0,chai
28/01/2019,V-Rohto,Rohto,Cool place,4079,17.22,1,0,chai
28/01/2019,Vitamin C 500mg,DHG Pharma,Room temperature,4639,18.11,1,0,hộp
28/01/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1778,18.33,1,0,lọ
28/01/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,4132,17.78,1,1,chai
29/01/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1662,17.56,1,0,chai
29/01/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1256,18.17,1,0,hộp
29/01/2019,Coldrex,GSK,Room temperature,3788,17.45,1,0,hộp
29/01/2019,Ibuprofen 200mg,Traphaco,Room temperature,3860,16.61,1,1,hộp
29/01/2019,Loratadine 10mg,Sanofi,Room temperature,1754,17.23,1,0,hộp
29/01/2019,Omeprazole 20mg,STADA,Room temperature,1903,17.99,1,0,hộp
29/01/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4885,17.15,1,0,hộp
29/01/2019,Salbutamol inhaler,GSK,Cool place,1632,18.23,1,0,chai
29/01/2019,Salonpas,Hisamitsu,Dry place,5542,17.69,1,0,gói
29/01/2019,Smecta,Ipsen,Dry place,2991,18.69,1,0,gói
29/01/2019,Thuốc ho Prospan,Engelhard,Cool place,3172,17.25,1,0,chai
29/01/2019,V-Rohto,Rohto,Cool place,4088,17.28,1,0,chai
29/01/2019,Vitamin C 500mg,DHG Pharma,Room temperature,4632,18.12,1,1,hộp
29/01/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1789,18.35,1,1,lọ
29/01/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,4127,17.91,1,0,chai
30/01/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1663,17.68,1,0,chai
30/01/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1263,18.02,1,0,hộp
30/01/2019,Coldrex,GSK,Room temperature,3779,17.48,1,0,hộp
30/01/2019,Ibuprofen 200mg,Traphaco,Room temperature,3859,16.75,1,0,hộp
30/01/2019,Loratadine 10mg,Sanofi,Room temperature,1754,17.27,1,0,hộp
30/01/2019,Omeprazole 20mg,STADA,Room temperature,1900,17.95,1,0,hộp
30/01/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4877,17.25,1,0,hộp
30/01/2019,Salbutamol inhaler,GSK,Cool place,1636,18.23,1,0,chai
30/01/2019,Salonpas,Hisamitsu,Dry place,5530,17.73,1,1,gói
30/01/2019,Smecta,Ipsen,Dry place,3034,18.47,1,0,gói
30/01/2019,Thuốc ho Prospan,Engelhard,Cool place,3165,17.33,1,0,chai
30/01/2019,V-Rohto,Rohto,Cool place,4096,17.42,1,1,chai
30/01/2019,Vitamin C 500mg,DHG Pharma,Room temperature,4613,18.16,1,1,hộp
30/01/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1799,18.38,1,1,lọ
30/01/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,4112,18.04,1,0,chai
31/01/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1664,17.81,1,0,chai
31/01/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1269,17.83,1,0,hộp
31/01/2019,Coldrex,GSK,Room temperature,3766,17.52,1,0,hộp
31/01/2019,Ibuprofen 200mg,Traphaco,Room temperature,3858,16.96,1,0,hộp
31/01/2019,Loratadine 10mg,Sanofi,Room temperature,1754,17.31,1,1,hộp
31/01/2019,Omeprazole 20mg,STADA,Room temperature,1895,17.89,1,0,hộp
31/01/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4864,17.40,1,1,hộp
31/01/2019,Salbutamol inhaler,GSK,Cool place,1640,18.25,1,0,chai
31/01/2019,Salonpas,Hisamitsu,Dry place,5511,17.77,1,0,gói
31/01/2019,Smecta,Ipsen,Dry place,3077,18.17,1,0,gói
31/01/2019,Thuốc ho Prospan,Engelhard,Cool place,3154,17.44,1,0,chai
31/01/2019,V-Rohto,Rohto,Cool place,4103,17.62,1,0,chai
31/01/2019,Vitamin C 500mg,DHG Pharma,Room temperature,4583,18.20,1,0,hộp
31/01/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1808,18.42,1,0,lọ
31/01/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,4090,18.16,1,0,chai
01/02/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1665,17.92,1,0,chai
01/02/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1274,17.62,1,1,hộp
01/02/2019,Coldrex,GSK,Room temperature,3749,17.56,1,0,hộp
01/02/2019,Ibuprofen 200mg,Traphaco,Room temperature,3856,17.19,1,1,hộp
01/02/2019,Loratadine 10mg,Sanofi,Room temperature,1754,17.36,1,0,hộp
01/02/2019,Omeprazole 20mg,STADA,Room temperature,1889,17.82,1,0,hộp
01/02/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4847,17.56,1,1,hộp
01/02/2019,Salbutamol inhaler,GSK,Cool place,1642,18.27,1,0,chai
01/02/2019,Salonpas,Hisamitsu,Dry place,5487,17.82,1,1,gói
01/02/2019,Smecta,Ipsen,Dry place,3117,17.83,1,1,gói
01/02/2019,Thuốc ho Prospan,Engelhard,Cool place,3140,17.56,1,0,chai
01/02/2019,V-Rohto,Rohto,Cool place,4108,17.83,1,0,chai
01/02/2019,Vitamin C 500mg,DHG Pharma,Room temperature,4546,18.25,1,0,hộp
01/02/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1816,18.47,1,0,lọ
01/02/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,4063,18.28,1,1,chai
02/02/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1666,18.02,1,0,chai
02/02/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1278,17.42,1,0,hộp
02/02/2019,Coldrex,GSK,Room temperature,3728,17.60,1,0,hộp
02/02/2019,Ibuprofen 200mg,Traphaco,Room temperature,3854,17.42,1,1,hộp
02/02/2019,Loratadine 10mg,Sanofi,Room temperature,1754,17.40,1,1,hộp
02/02/2019,Omeprazole 20mg,STADA,Room temperature,1881,17.74,1,1,hộp
02/02/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4826,17.71,1,0,hộp
02/02/2019,Salbutamol inhaler,GSK,Cool place,1644,18.29,1,0,chai
02/02/2019,Salonpas,Hisamitsu,Dry place,5457,17.85,1,0,gói
02/02/2019,Smecta,Ipsen,Dry place,3151,17.53,1,0,gói
02/02/2019,Thuốc ho Prospan,Engelhard,Cool place,3122,17.69,1,0,chai
02/02/2019,V-Rohto,Rohto,Cool place,4112,18.02,1,0,chai
02/02/2019,Vitamin C 500mg,DHG Pharma,Room temperature,4503,18.29,1,0,hộp
02/02/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1822,18.51,1,0,lọ
02/02/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,4033,18.36,1,1,chai
03/02/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1666,18.09,1,0,chai
03/02/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1280,17.28,1,0,hộp
03/02/2019,Coldrex,GSK,Room temperature,3706,17.64,1,0,hộp
03/02/2019,Ibuprofen 200mg,Traphaco,Room temperature,3852,17.63,1,0,hộp
03/02/2019,Loratadine 10mg,Sanofi,Room temperature,1754,17.43,1,1,hộp
03/02/2019,Omeprazole 20mg,STADA,Room temperature,1873,17.65,1,1,hộp
03/02/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4802,17.83,1,0,hộp
03/02/2019,Salbutamol inhaler,GSK,Cool place,1646,18.31,1,0,chai
03/02/2019,Salonpas,Hisamitsu,Dry place,5424,17.88,1,0,gói
03/02/2019,Smecta,Ipsen,Dry place,3174,17.31,1,0,gói
03/02/2019,Thuốc ho Prospan,Engelhard,Cool place,3103,17.81,1,0,chai
03/02/2019,V-Rohto,Rohto,Cool place,4114,18.17,1,1,chai
03/02/2019,Vitamin C 500mg,DHG Pharma,Room temperature,4457,18.32,1,0,hộp
03/02/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1826,18.54,1,0,lọ
03/02/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,4001,18.42,1,0,chai
04/02/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1666,18.11,1,0,chai
04/02/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1281,17.22,1,1,hộp
04/02/2019,Coldrex,GSK,Room temperature,3681,17.67,1,0,hộp
04/02/2019,Ibuprofen 200mg,Traphaco,Room temperature,3849,17.78,1,1,hộp
04/02/2019,Loratadine 10mg,Sanofi,Room temperature,1754,17.44,1,0,hộp
04/02/2019,Omeprazole 20mg,STADA,Room temperature,1863,17.56,1,0,hộp
04/02/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4775,17.89,1,0,hộp
04/02/2019,Salbutamol inhaler,GSK,Cool place,1646,18.33,1,0,chai
04/02/2019,Salonpas,Hisamitsu,Dry place,5387,17.89,1,0,gói
04/02/2019,Smecta,Ipsen,Dry place,3182,17.22,1,0,gói
04/02/2019,Thuốc ho Prospan,Engelhard,Cool place,3082,17.89,1,0,chai
04/02/2019,V-Rohto,Rohto,Cool place,4115,18.22,1,0,chai
04/02/2019,Vitamin C 500mg,DHG Pharma,Room temperature,4410,18.33,1,0,hộp
04/02/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1827,18.56,1,0,lọ
04/02/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,3969,18.44,1,0,chai
05/02/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1656,18.09,1,0,chai
05/02/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1269,17.25,1,0,hộp
05/02/2019,Coldrex,GSK,Room temperature,3637,17.69,1,0,hộp
05/02/2019,Ibuprofen 200mg,Traphaco,Room temperature,3812,17.89,1,0,hộp
05/02/2019,Loratadine 10mg,Sanofi,Room temperature,1746,17.44,1,0,hộp
05/02/2019,Omeprazole 20mg,STADA,Room temperature,1842,17.42,1,1,hộp
05/02/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4712,17.92,1,0,hộp
05/02/2019,Salbutamol inhaler,GSK,Cool place,1630,18.37,1,0,chai
05/02/2019,Salonpas,Hisamitsu,Dry place,5312,17.88,1,0,gói
05/02/2019,Smecta,Ipsen,Dry place,3147,17.26,1,0,gói
05/02/2019,Thuốc ho Prospan,Engelhard,Cool place,3047,17.95,1,1,chai
05/02/2019,V-Rohto,Rohto,Cool place,4082,18.22,1,0,chai
05/02/2019,Vitamin C 500mg,DHG Pharma,Room temperature,4341,18.32,1,0,hộp
05/02/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1814,18.46,1,0,lọ
05/02/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,3928,18.39,1,0,chai
06/02/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1630,18.05,1,0,chai
06/02/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1238,17.33,1,1,hộp
06/02/2019,Coldrex,GSK,Room temperature,3565,17.71,1,0,hộp
06/02/2019,Ibuprofen 200mg,Traphaco,Room temperature,3723,18.00,1,0,hộp
06/02/2019,Loratadine 10mg,Sanofi,Room temperature,1726,17.44,1,1,hộp
06/02/2019,Omeprazole 20mg,STADA,Room temperature,1804,17.22,1,1,hộp
06/02/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4597,17.94,1,1,hộp
06/02/2019,Salbutamol inhaler,GSK,Cool place,1590,18.42,1,0,chai
06/02/2019,Salonpas,Hisamitsu,Dry place,5183,17.87,1,0,gói
06/02/2019,Smecta,Ipsen,Dry place,3059,17.36,1,0,gói
06/02/2019,Thuốc ho Prospan,Engelhard,Cool place,2990,18.02,1,1,chai
06/02/2019,V-Rohto,Rohto,Cool place,3997,18.22,1,1,chai
06/02/2019,Vitamin C 500mg,DHG Pharma,Room temperature,4239,18.27,1,0,hộp
06/02/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1779,18.20,1,1,lọ
06/02/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,3872,18.25,1,0,chai
07/02/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1596,17.98,1,0,chai
07/02/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1196,17.45,1,1,hộp
07/02/2019,Coldrex,GSK,Room temperature,3479,17.73,1,0,hộp
07/02/2019,Ibuprofen 200mg,Traphaco,Room temperature,3604,18.10,1,0,hộp
07/02/2019,Loratadine 10mg,Sanofi,Room temperature,1697,17.44,1,1,hộp
07/02/2019,Omeprazole 20mg,STADA,Room temperature,1758,16.98,1,0,hộp
07/02/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4455,17.96,1,0,hộp
07/02/2019,Salbutamol inhaler,GSK,Cool place,1537,18.49,1,1,chai
07/02/2019,Salonpas,Hisamitsu,Dry place,5027,17.85,1,0,gói
07/02/2019,Smecta,Ipsen,Dry place,2942,17.49,1,1,gói
07/02/2019,Thuốc ho Prospan,Engelhard,Cool place,2921,18.08,1,1,chai
07/02/2019,V-Rohto,Rohto,Cool place,3885,18.22,1,1,chai
07/02/2019,Vitamin C 500mg,DHG Pharma,Room temperature,4123,18.21,1,1,hộp
07/02/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1734,17.86,1,0,lọ
07/02/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,3809,18.05,1,0,chai
08/02/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1559,17.91,1,1,chai
08/02/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1153,17.59,1,1,hộp
08/02/2019,Coldrex,GSK,Room temperature,3393,17.75,1,1,hộp
08/02/2019,Ibuprofen 200mg,Traphaco,Room temperature,3478,18.19,1,0,hộp
08/02/2019,Loratadine 10mg,Sanofi,Room temperature,1666,17.44,1,0,hộp
08/02/2019,Omeprazole 20mg,STADA,Room temperature,1711,16.75,1,0,hộp
08/02/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4311,17.98,1,0,hộp
08/02/2019,Salbutamol inhaler,GSK,Cool place,1480,18.55,1,0,chai
08/02/2019,Salonpas,Hisamitsu,Dry place,4869,17.82,1,1,gói
08/02/2019,Smecta,Ipsen,Dry place,2819,17.65,1,0,gói
08/02/2019,Thuốc ho Prospan,Engelhard,Cool place,2848,18.14,1,0,chai
08/02/2019,V-Rohto,Rohto,Cool place,3766,18.22,1,0,chai
08/02/2019,Vitamin C 500mg,DHG Pharma,Room temperature,4009,18.13,1,0,hộp
08/02/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1685,17.48,1,0,lọ
08/02/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,3748,17.84,1,0,chai
09/02/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1526,17.84,1,0,chai
09/02/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1115,17.74,1,1,hộp
09/02/2019,Coldrex,GSK,Room temperature,3318,17.76,1,0,hộp
09/02/2019,Ibuprofen 200mg,Traphaco,Room temperature,3364,18.27,1,0,hộp
09/02/2019,Loratadine 10mg,Sanofi,Room temperature,1636,17.44,1,0,hộp
09/02/2019,Omeprazole 20mg,STADA,Room temperature,1670,16.54,1,0,hộp
09/02/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4185,17.99,1,0,hộp
09/02/2019,Salbutamol inhaler,GSK,Cool place,1431,18.61,1,0,chai
09/02/2019,Salonpas,Hisamitsu,Dry place,4731,17.80,1,1,gói
09/02/2019,Smecta,Ipsen,Dry place,2710,17.80,1,0,gói
09/02/2019,Thuốc ho Prospan,Engelhard,Cool place,2781,18.18,1,0,chai
09/02/2019,V-Rohto,Rohto,Cool place,3660,18.22,1,0,chai
09/02/2019,Vitamin C 500mg,DHG Pharma,Room temperature,3911,18.05,1,0,hộp
09/02/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1642,17.13,1,0,lọ
09/02/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,3695,17.64,1,0,chai
10/02/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1501,17.80,1,1,chai
10/02/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1087,17.88,1,0,hộp
10/02/2019,Coldrex,GSK,Room temperature,3265,17.77,1,0,hộp
10/02/2019,Ibuprofen 200mg,Traphaco,Room temperature,3278,18.32,1,0,hộp
10/02/2019,Loratadine 10mg,Sanofi,Room temperature,1612,17.44,1,1,hộp
10/02/2019,Omeprazole 20mg,STADA,Room temperature,1641,16.39,1,1,hộp
10/02/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4097,18.00,1,0,hộp
10/02/2019,Salbutamol inhaler,GSK,Cool place,1395,18.65,1,0,chai
10/02/2019,Salonpas,Hisamitsu,Dry place,4635,17.78,1,0,gói
10/02/2019,Smecta,Ipsen,Dry place,2632,17.92,1,1,gói
10/02/2019,Thuốc ho Prospan,Engelhard,Cool place,2726,18.21,1,0,chai
10/02/2019,V-Rohto,Rohto,Cool place,3584,18.22,1,0,chai
10/02/2019,Vitamin C 500mg,DHG Pharma,Room temperature,3843,17.97,1,0,hộp
10/02/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1611,16.88,1,0,lọ
10/02/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,3659,17.50,1,0,chai
11/02/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1491,17.78,1,0,chai
11/02/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1077,18.00,1,0,hộp
11/02/2019,Coldrex,GSK,Room temperature,3245,17.78,1,1,hộp
11/02/2019,Ibuprofen 200mg,Traphaco,Room temperature,3237,18.33,1,1,hộp
11/02/2019,Loratadine 10mg,Sanofi,Room temperature,1598,17.44,1,0,hộp
11/02/2019,Omeprazole 20mg,STADA,Room temperature,1630,16.33,1,0,hộp
11/02/2019,Paracetamol 500mg,DHG Pharma,Room temperature,4063,18.00,1,1,hộp
11/02/2019,Salbutamol inhaler,GSK,Cool place,1382,18.67,1,0,chai
11/02/2019,Salonpas,Hisamitsu,Dry place,4598,17.78,1,0,gói
11/02/2019,Smecta,Ipsen,Dry place,2600,18.00,1,0,gói
11/02/2019,Thuốc ho Prospan,Engelhard,Cool place,2691,18.22,1,0,chai
11/02/2019,V-Rohto,Rohto,Cool place,3555,18.22,1,0,chai
11/02/2019,Vitamin C 500mg,DHG Pharma,Room temperature,3817,17.89,1,0,hộp
11/02/2019,Vitamin D3 1000 IU,Nature Made,Room temperature,1599,16.78,1,0,lọ
11/02/2019,Xịt mũi Nazal,Nam Ha Pharma,Cool place,3645,17.44,1,0,chai
12/02/2019,Acetylcysteine syrup,DHG Pharma,Cool place,1490,17.81,1,0,chai
12/02/2019,Amoxicillin-Clavulanate,Glomed,Room temperature,1077,18.10,1,0,hộp
12/02/2019,Coldrex,GSK,Room temperature,3245,17.77,1,1,hộp
12/02/2019,Ibuprofen 200mg,Traphaco,Room temperature,3224,18.31,1,1,hộp
12/02/2019,Loratadine 10mg,Sanofi,Room temperature,1590,17.53,1,0,hộp
12/02/2019,Omeprazole 20mg,STADA,Room temperature,1634,16.44,1,0,hộp
